Boat:06
Data Valid.
2016-05-11,09:02:33,A,N,3118.0748,E,12129.8998,01.1,151.8,A,00.3,193.9,042.0,---.-,---.-,+00.8
2016-05-11,09:02:35,A,N,3118.0739,E,12129.8999,00.7,163.2,A,00.3,196.3,033.0,---.-,---.-,+00.5
2016-05-11,09:02:37,A,N,3118.0729,E,12129.9001,00.6,165.7,A,00.4,193.7,027.9,---.-,---.-,+00.6
2016-05-11,09:02:39,A,N,3118.0717,E,12129.9004,00.9,166.4,A,00.4,194.8,028.3,---.-,---.-,+00.8
2016-05-11,09:02:41,A,N,3118.0711,E,12129.9007,00.3,165.1,A,00.4,203.4,038.2,---.-,---.-,+00.3
2016-05-11,09:02:43,A,N,3118.0704,E,12129.9009,00.2,167.9,A,00.4,210.4,042.4,---.-,---.-,+00.1
2016-05-11,09:02:45,A,N,3118.0703,E,12129.9008,00.1,167.9,A,00.4,215.6,047.6,---.-,---.-,+00.0
2016-05-11,09:02:47,A,N,3118.0705,E,12129.9005,00.2,171.8,A,00.4,218.8,046.9,---.-,---.-,+00.1
2016-05-11,09:02:49,A,N,3118.0708,E,12129.9001,00.2,195.8,A,00.4,222.3,026.4,---.-,---.-,+00.2
2016-05-11,09:02:51,A,N,3118.0711,E,12129.8998,00.2,269.9,A,00.4,222.7,047.2,---.-,---.-,+00.1
2016-05-11,09:02:53,A,N,3118.0713,E,12129.8996,00.2,309.0,A,00.4,220.6,088.4,---.-,---.-,+00.0
2016-05-11,09:02:55,A,N,3118.0713,E,12129.8997,00.0,316.7,A,00.4,220.9,095.8,---.-,---.-,-00.0
2016-05-11,09:02:57,A,N,3118.0710,E,12129.9003,00.5,341.1,A,00.3,224.4,116.7,---.-,---.-,-00.2
2016-05-11,09:02:59,A,N,3118.0714,E,12129.9008,01.1,044.9,A,00.3,230.4,174.5,---.-,---.-,-01.1
2016-05-11,09:03:01,A,N,3118.0714,E,12129.9014,01.0,077.6,A,00.3,239.7,162.0,---.-,---.-,-01.0
2016-05-11,09:03:03,A,N,3118.0710,E,12129.9014,00.5,101.0,A,00.2,242.6,141.5,---.-,---.-,-00.4
2016-05-11,09:03:05,A,N,3118.0711,E,12129.9008,00.4,102.0,A,00.2,248.1,146.0,---.-,---.-,-00.4
2016-05-11,09:03:07,A,N,3118.0710,E,12129.9000,00.8,269.9,A,00.2,244.2,025.7,---.-,---.-,+00.8
2016-05-11,09:03:09,A,N,3118.0713,E,12129.8990,00.9,266.2,A,00.2,239.8,026.4,---.-,---.-,+00.8
2016-05-11,09:03:11,A,N,3118.0718,E,12129.8980,00.6,277.8,A,00.1,233.3,044.5,---.-,---.-,+00.4
2016-05-11,09:03:13,A,N,3118.0721,E,12129.8964,00.7,284.4,A,00.1,228.0,056.4,---.-,---.-,+00.4
2016-05-11,09:03:15,A,N,3118.0717,E,12129.8966,00.7,279.4,A,00.1,231.7,047.7,---.-,---.-,+00.5
2016-05-11,09:03:17,A,N,3118.0712,E,12129.8964,00.8,273.7,A,00.1,236.3,037.4,---.-,---.-,+00.6
2016-05-11,09:03:19,A,N,3118.0707,E,12129.8970,00.4,250.6,A,00.2,232.7,017.9,---.-,---.-,+00.4
2016-05-11,09:03:21,A,N,3118.0698,E,12129.8981,00.4,177.5,A,00.3,220.7,043.1,---.-,---.-,+00.3
2016-05-11,09:03:23,A,N,3118.0691,E,12129.8986,00.8,147.9,A,00.3,213.8,065.8,---.-,---.-,+00.3
